   4.300   0.418    0.1781E+00    0.1468E+00    0.1156E+00    0.7261E+03
   4.320   0.419    0.1767E+00    0.1472E+00    0.1161E+00    0.7261E+03
   4.340   0.420    0.1753E+00    0.1477E+00    0.1167E+00    0.7262E+03
   4.360   0.421    0.1739E+00    0.1481E+00    0.1172E+00    0.7262E+03
   4.380   0.422    0.1725E+00    0.1486E+00    0.1178E+00    0.7262E+03
   4.400   0.423    0.1711E+00    0.1490E+00    0.1183E+00    0.7262E+03
   4.420   0.424    0.1697E+00    0.1495E+00    0.1189E+00    0.7262E+03
   4.440   0.425    0.1682E+00    0.1499E+00    0.1194E+00    0.7262E+03
   4.460   0.426    0.1668E+00    0.1504E+00    0.1200E+00    0.7262E+03
   4.480   0.427    0.1654E+00    0.1508E+00    0.1205E+00    0.7262E+03
   4.500   0.428    0.1640E+00    0.1513E+00    0.1211E+00    0.7263E+03
   4.520   0.429    0.1626E+00    0.1517E+00    0.1216E+00    0.7263E+03
   4.540   0.430    0.1612E+00    0.1521E+00    0.1221E+00    0.7263E+03
   4.560   0.431    0.1598E+00    0.1526E+00    0.1227E+00    0.7263E+03
   4.580   0.432    0.1584E+00    0.1530E+00    0.1232E+00    0.7263E+03
   4.600   0.433    0.1570E+00    0.1535E+00    0.1237E+00    0.7263E+03
   4.620   0.434    0.1556E+00    0.1539E+00    0.1243E+00    0.7263E+03
   4.640   0.435    0.1542E+00    0.1543E+00    0.1248E+00    0.7263E+03
   4.660   0.436    0.1528E+00    0.1547E+00    0.1253E+00    0.7263E+03
   4.680   0.437    0.1514E+00    0.1552E+00    0.1259E+00    0.7263E+03
   4.700   0.438    0.1500E+00    0.1556E+00    0.1264E+00    0.7263E+03
   4.720   0.439    0.1486E+00    0.1560E+00    0.1269E+00    0.7263E+03
   4.740   0.440    0.1472E+00    0.1565E+00    0.1274E+00    0.7264E+03
   4.760   0.441    0.1458E+00    0.1569E+00    0.1280E+00    0.7264E+03
   4.780   0.442    0.1444E+00    0.1573E+00    0.1285E+00    0.7264E+03
   4.800   0.443    0.1430E+00    0.1577E+00    0.1290E+00    0.7264E+03
   4.820   0.444    0.1416E+00    0.1581E+00    0.1295E+00    0.7264E+03
   4.840   0.445    0.1402E+00    0.1586E+00    0.1300E+00    0.7264E+03
   4.860   0.445    0.1388E+00    0.1590E+00    0.1306E+00    0.7264E+03
   4.880   0.446    0.1374E+00    0.1594E+00    0.1311E+00    0.7264E+03
   4.900   0.447    0.1360E+00    0.1598E+00    0.1316E+00    0.7264E+03
   4.920   0.448    0.1346E+00    0.1602E+00    0.1321E+00    0.7264E+03
   4.940   0.449    0.1332E+00    0.1606E+00    0.1326E+00    0.7264E+03
   4.960   0.450    0.1318E+00    0.1610E+00    0.1331E+00    0.7264E+03
   4.980   0.451    0.1304E+00    0.1614E+00    0.1336E+00    0.7264E+03
   5.000   0.452    0.1290E+00    0.1619E+00    0.1341E+00    0.7264E+03
   5.020   0.453    0.1276E+00    0.1623E+00    0.1346E+00    0.7264E+03
   5.040   0.454    0.1262E+00    0.1627E+00    0.1351E+00    0.7264E+03
   5.060   0.455    0.1248E+00    0.1631E+00    0.1356E+00    0.7264E+03
   5.080   0.455    0.1234E+00    0.1635E+00    0.1361E+00    0.7264E+03
   5.100   0.456    0.1220E+00    0.1639E+00    0.1366E+00    0.7264E+03
   5.120   0.457    0.1206E+00    0.1643E+00    0.1371E+00    0.7264E+03
   5.140   0.458    0.1192E+00    0.1646E+00    0.1376E+00    0.7264E+03
   5.160   0.459    0.1178E+00    0.1650E+00    0.1381E+00    0.7265E+03
   5.180   0.460    0.1164E+00    0.1654E+00    0.1386E+00    0.7265E+03
   5.200   0.461    0.1150E+00    0.1658E+00    0.1391E+00    0.7265E+03
   5.220   0.462    0.1136E+00    0.1662E+00    0.1396E+00    0.7265E+03
