   2.900    0.2718E-01    0.2979E-01    0.2722E-01   -0.8184E-01    0.5333E-01    0.2355E-01   -0.1628E-02   -0.4192E-02
   2.920    0.2684E-01    0.2946E-01    0.2690E-01   -0.8119E-01    0.5287E-01    0.2341E-01   -0.1614E-02   -0.4174E-02
   2.940    0.2651E-01    0.2914E-01    0.2659E-01   -0.8056E-01    0.5241E-01    0.2327E-01   -0.1601E-02   -0.4156E-02
   2.960    0.2618E-01    0.2882E-01    0.2627E-01   -0.7993E-01    0.5195E-01    0.2313E-01   -0.1588E-02   -0.4138E-02
   2.980    0.2585E-01    0.2851E-01    0.2596E-01   -0.7930E-01    0.5150E-01    0.2299E-01   -0.1575E-02   -0.4121E-02
   3.000    0.2552E-01    0.2820E-01    0.2566E-01   -0.7868E-01    0.5105E-01    0.2286E-01   -0.1563E-02   -0.4104E-02
   3.020    0.2520E-01    0.2789E-01    0.2535E-01   -0.7807E-01    0.5061E-01    0.2272E-01   -0.1552E-02   -0.4087E-02
   3.040    0.2488E-01    0.2758E-01    0.2505E-01   -0.7747E-01    0.5017E-01    0.2259E-01   -0.1541E-02   -0.4071E-02
   3.060    0.2457E-01    0.2727E-01    0.2475E-01   -0.7687E-01    0.4974E-01    0.2246E-01   -0.1531E-02   -0.4055E-02
   3.080    0.2426E-01    0.2697E-01    0.2445E-01   -0.7627E-01    0.4930E-01    0.2233E-01   -0.1521E-02   -0.4039E-02
   3.100    0.2395E-01    0.2667E-01    0.2416E-01   -0.7569E-01    0.4888E-01    0.2220E-01   -0.1512E-02   -0.4023E-02
   3.120    0.2364E-01    0.2637E-01    0.2387E-01   -0.7511E-01    0.4845E-01    0.2208E-01   -0.1503E-02   -0.4008E-02
   3.140    0.2333E-01    0.2608E-01    0.2358E-01   -0.7453E-01    0.4803E-01    0.2195E-01   -0.1494E-02   -0.3993E-02
   3.160    0.2303E-01    0.2578E-01    0.2329E-01   -0.7396E-01    0.4761E-01    0.2183E-01   -0.1486E-02   -0.3978E-02
   3.180    0.2273E-01    0.2549E-01    0.2301E-01   -0.7339E-01    0.4720E-01    0.2171E-01   -0.1478E-02   -0.3963E-02
   3.200    0.2244E-01    0.2521E-01    0.2273E-01   -0.7283E-01    0.4679E-01    0.2158E-01   -0.1471E-02   -0.3948E-02
   3.220    0.2215E-01    0.2492E-01    0.2245E-01   -0.7228E-01    0.4638E-01    0.2146E-01   -0.1464E-02   -0.3933E-02
