   3.820    0.1964E+01    0.1369E+01    0.2031E+03    0.1459E+03    0.1251E+03
   3.840    0.1961E+01    0.1362E+01    0.2029E+03    0.1459E+03    0.1252E+03
   3.860    0.1958E+01    0.1355E+01    0.2026E+03    0.1459E+03    0.1253E+03
   3.880    0.1956E+01    0.1347E+01    0.2023E+03    0.1458E+03    0.1254E+03
   3.900    0.1953E+01    0.1340E+01    0.2021E+03    0.1458E+03    0.1255E+03
   3.920    0.1950E+01    0.1333E+01    0.2018E+03    0.1458E+03    0.1256E+03
   3.940    0.1948E+01    0.1327E+01    0.2016E+03    0.1458E+03    0.1257E+03
   3.960    0.1945E+01    0.1320E+01    0.2013E+03    0.1458E+03    0.1259E+03
   3.980    0.1942E+01    0.1313E+01    0.2010E+03    0.1457E+03    0.1260E+03
   4.000    0.1940E+01    0.1306E+01    0.2008E+03    0.1457E+03    0.1261E+03
   4.020    0.1937E+01    0.1299E+01    0.2005E+03    0.1457E+03    0.1262E+03
   4.040    0.1934E+01    0.1293E+01    0.2003E+03    0.1456E+03    0.1263E+03
   4.060    0.1932E+01    0.1286E+01    0.2000E+03    0.1456E+03    0.1264E+03
   4.080    0.1929E+01    0.1280E+01    0.1998E+03    0.1456E+03    0.1265E+03
   4.100    0.1926E+01    0.1273E+01    0.1995E+03    0.1455E+03    0.1266E+03
   4.120    0.1924E+01    0.1267E+01    0.1993E+03    0.1455E+03    0.1267E+03
   4.140    0.1921E+01    0.1260E+01    0.1990E+03    0.1455E+03    0.1268E+03
   4.160    0.1918E+01    0.1254E+01    0.1988E+03    0.1454E+03    0.1269E+03
   4.180    0.1916E+01    0.1248E+01    0.1985E+03    0.1454E+03    0.1270E+03
   4.200    0.1913E+01    0.1241E+01    0.1983E+03    0.1454E+03    0.1271E+03
   4.220    0.1910E+01    0.1235E+01    0.1981E+03    0.1453E+03    0.1272E+03
   4.240    0.1908E+01    0.1229E+01    0.1978E+03    0.1453E+03    0.1273E+03
   4.260    0.1905E+01    0.1223E+01    0.1976E+03    0.1452E+03    0.1274E+03
   4.280    0.1903E+01    0.1217E+01    0.1974E+03    0.1452E+03    0.1275E+03
   4.300    0.1900E+01    0.1211E+01    0.1971E+03    0.1451E+03    0.1275E+03
   4.320    0.1897E+01    0.1205E+01    0.1969E+03    0.1451E+03    0.1276E+03
   4.340    0.1895E+01    0.1199E+01    0.1966E+03    0.1450E+03    0.1277E+03
   4.360    0.1892E+01    0.1193E+01    0.1964E+03    0.1450E+03    0.1278E+03
   4.380    0.1889E+01    0.1187E+01    0.1962E+03    0.1449E+03    0.1279E+03
   4.400    0.1887E+01    0.1182E+01    0.1960E+03    0.1449E+03    0.1280E+03
   4.420    0.1884E+01    0.1176E+01    0.1957E+03    0.1448E+03    0.1281E+03
   4.440    0.1882E+01    0.1170E+01    0.1955E+03    0.1448E+03    0.1281E+03
   4.460    0.1879E+01    0.1165E+01    0.1953E+03    0.1447E+03    0.1282E+03
   4.480    0.1877E+01    0.1159E+01    0.1951E+03    0.1447E+03    0.1283E+03
   4.500    0.1874E+01    0.1153E+01    0.1948E+03    0.1446E+03    0.1284E+03
   4.520    0.1872E+01    0.1148E+01    0.1946E+03    0.1446E+03    0.1285E+03
   4.540    0.1869E+01    0.1142E+01    0.1944E+03    0.1445E+03    0.1285E+03
   4.560    0.1867E+01    0.1137E+01    0.1942E+03    0.1444E+03    0.1286E+03
   4.580    0.1864E+01    0.1132E+01    0.1940E+03    0.1444E+03    0.1287E+03
   4.600    0.1862E+01    0.1126E+01    0.1937E+03    0.1443E+03    0.1288E+03
   4.620    0.1859E+01    0.1121E+01    0.1935E+03    0.1443E+03    0.1288E+03
   4.640    0.1857E+01    0.1116E+01    0.1933E+03    0.1442E+03    0.1289E+03
   4.660    0.1854E+01    0.1110E+01    0.1931E+03    0.1441E+03    0.1290E+03
   4.680    0.1852E+01    0.1105E+01    0.1929E+03    0.1441E+03    0.1290E+03
   4.700    0.1849E+01    0.1100E+01    0.1927E+03    0.1440E+03    0.1291E+03
   4.720    0.1847E+01    0.1095E+01    0.1925E+03    0.1439E+03    0.1292E+03
   4.740    0.1844E+01    0.1090E+01    0.1923E+03    0.1439E+03    0.1293E+03
   4.760    0.1842E+01    0.1085E+01    0.1921E+03    0.1438E+03    0.1293E+03
   4.780    0.1840E+01    0.1080E+01    0.1919E+03    0.1437E+03    0.1294E+03
   4.800    0.1837E+01    0.1075E+01    0.1917E+03    0.1437E+03    0.1294E+03
   4.820    0.1835E+01    0.1070E+01    0.1915E+03    0.1436E+03    0.1295E+03
   4.840    0.1833E+01    0.1065E+01    0.1913E+03    0.1435E+03    0.1296E+03
   4.860    0.1830E+01    0.1060E+01    0.1911E+03    0.1435E+03    0.1296E+03
   4.880    0.1828E+01    0.1055E+01    0.1909E+03    0.1434E+03    0.1297E+03
   4.900    0.1826E+01    0.1050E+01    0.1907E+03    0.1433E+03    0.1297E+03
   4.920    0.1823E+01    0.1045E+01    0.1905E+03    0.1432E+03    0.1298E+03
   4.940    0.1821E+01    0.1041E+01    0.1903E+03    0.1432E+03    0.1299E+03
   4.960    0.1819E+01    0.1036E+01    0.1901E+03    0.1431E+03    0.1299E+03
   4.980    0.1817E+01    0.1031E+01    0.1899E+03    0.1430E+03    0.1300E+03
   5.000    0.1814E+01    0.1027E+01    0.1897E+03    0.1429E+03    0.1300E+03
   5.020    0.1812E+01    0.1022E+01    0.1895E+03    0.1429E+03    0.1301E+03
   5.040    0.1810E+01    0.1017E+01    0.1893E+03    0.1428E+03    0.1301E+03
   5.060    0.1808E+01    0.1013E+01    0.1891E+03    0.1427E+03    0.1302E+03
   5.080    0.1806E+01    0.1008E+01    0.1889E+03    0.1427E+03    0.1302E+03
   5.100    0.1803E+01    0.1004E+01    0.1888E+03    0.1426E+03    0.1303E+03
   5.120    0.1801E+01    0.9992E+00    0.1886E+03    0.1425E+03    0.1303E+03
   5.140    0.1799E+01    0.9948E+00    0.1884E+03    0.1424E+03    0.1304E+03
   5.160    0.1797E+01    0.9903E+00    0.1882E+03    0.1423E+03    0.1304E+03
   5.180    0.1795E+01    0.9859E+00    0.1880E+03    0.1423E+03    0.1305E+03
   5.200    0.1793E+01    0.9816E+00    0.1878E+03    0.1422E+03    0.1305E+03
   5.220    0.1791E+01    0.9772E+00    0.1877E+03    0.1421E+03    0.1305E+03
   5.240    0.1789E+01    0.9729E+00    0.1875E+03    0.1420E+03    0.1306E+03
   5.260    0.1787E+01    0.9686E+00    0.1873E+03    0.1420E+03    0.1306E+03
   5.280    0.1785E+01    0.9644E+00    0.1871E+03    0.1419E+03    0.1307E+03
   5.300    0.1783E+01    0.9602E+00    0.1869E+03    0.1418E+03    0.1307E+03
   5.320    0.1781E+01    0.9560E+00    0.1868E+03    0.1417E+03    0.1307E+03
   5.340    0.1779E+01    0.9518E+00    0.1866E+03    0.1417E+03    0.1308E+03
   5.360    0.1777E+01    0.9476E+00    0.1864E+03    0.1416E+03    0.1308E+03
   5.380    0.1775E+01    0.9435E+00    0.1862E+03    0.1415E+03    0.1309E+03
   5.400    0.1773E+01    0.9394E+00    0.1861E+03    0.1414E+03    0.1309E+03
   5.420    0.1771E+01    0.9353E+00    0.1859E+03    0.1413E+03    0.1309E+03
   5.440    0.1769E+01    0.9313E+00    0.1857E+03    0.1413E+03    0.1310E+03
   5.460    0.1767E+01    0.9272E+00    0.1855E+03    0.1412E+03    0.1310E+03
   5.480    0.1765E+01    0.9232E+00    0.1854E+03    0.1411E+03    0.1310E+03
   5.500    0.1764E+01    0.9193E+00    0.1852E+03    0.1410E+03    0.1311E+03
   5.520    0.1762E+01    0.9153E+00    0.1850E+03    0.1410E+03    0.1311E+03
   5.540    0.1760E+01    0.9114E+00    0.1849E+03    0.1409E+03    0.1311E+03
   5.560    0.1758E+01    0.9074E+00    0.1847E+03    0.1408E+03    0.1312E+03
   5.580    0.1756E+01    0.9035E+00    0.1845E+03    0.1407E+03    0.1312E+03
   5.600    0.1755E+01    0.8997E+00    0.1844E+03    0.1406E+03    0.1312E+03
   5.620    0.1753E+01    0.8958E+00    0.1842E+03    0.1406E+03    0.1312E+03
   5.640    0.1751E+01    0.8920E+00    0.1840E+03    0.1405E+03    0.1313E+03
   5.660    0.1749E+01    0.8882E+00    0.1839E+03    0.1404E+03    0.1313E+03
   5.680    0.1748E+01    0.8844E+00    0.1837E+03    0.1403E+03    0.1313E+03
   5.700    0.1746E+01    0.8806E+00    0.1835E+03    0.1403E+03    0.1313E+03
   5.720    0.1744E+01    0.8769E+00    0.1834E+03    0.1402E+03    0.1314E+03
   5.740    0.1743E+01    0.8732E+00    0.1832E+03    0.1401E+03    0.1314E+03
   5.760    0.1741E+01    0.8695E+00    0.1830E+03    0.1400E+03    0.1314E+03
   5.780    0.1740E+01    0.8658E+00    0.1829E+03    0.1400E+03    0.1314E+03
   5.800    0.1738E+01    0.8621E+00    0.1827E+03    0.1399E+03    0.1315E+03
   5.820    0.1737E+01    0.8584E+00    0.1826E+03    0.1398E+03    0.1315E+03
   5.840    0.1735E+01    0.8548E+00    0.1824E+03    0.1397E+03    0.1315E+03
   5.860    0.1733E+01    0.8512E+00    0.1822E+03    0.1397E+03    0.1315E+03
   5.880    0.1732E+01    0.8476E+00    0.1821E+03    0.1396E+03    0.1315E+03
   5.900    0.1730E+01    0.8440E+00    0.1819E+03    0.1395E+03    0.1315E+03
   5.920    0.1729E+01    0.8404E+00    0.1817E+03    0.1394E+03    0.1316E+03
   5.940    0.1728E+01    0.8369E+00    0.1816E+03    0.1394E+03    0.1316E+03
   5.960    0.1726E+01    0.8334E+00    0.1814E+03    0.1393E+03    0.1316E+03
   5.980    0.1725E+01    0.8299E+00    0.1813E+03    0.1392E+03    0.1316E+03
   6.000    0.1723E+01    0.8264E+00    0.1811E+03    0.1392E+03    0.1316E+03
   6.020    0.1722E+01    0.8229E+00    0.1809E+03    0.1391E+03    0.1316E+03
   6.040    0.1721E+01    0.8194E+00    0.1808E+03    0.1390E+03    0.1316E+03
   6.060    0.1719E+01    0.8160E+00    0.1806E+03    0.1389E+03    0.1317E+03
   6.080    0.1718E+01    0.8125E+00    0.1805E+03    0.1389E+03    0.1317E+03
   6.100    0.1717E+01    0.8091E+00    0.1803E+03    0.1388E+03    0.1317E+03
   6.120    0.1715E+01    0.8057E+00    0.1802E+03    0.1387E+03    0.1317E+03
   6.140    0.1714E+01    0.8023E+00    0.1800E+03    0.1387E+03    0.1317E+03
   6.160    0.1713E+01    0.7990E+00    0.1798E+03    0.1386E+03    0.1317E+03
   6.180    0.1712E+01    0.7956E+00    0.1797E+03    0.1385E+03    0.1317E+03
